"onset","onset_low","onset_high","rowname","year","id_cells","offset","offset_low","offset_high","duration","scientificName","Order"
159.55,159,167.15,2018.699,2018,699,213.05,192.9,218,53.5,"Pachydiplax longipennis","Odonata"
121.5,108,145,2019.699,2019,699,244,230.5,259,122.5,"Pachydiplax longipennis","Odonata"
143.45,143,149.85,2015.703,2015,703,215.9,192.35,224,72.45,"Pachydiplax longipennis","Odonata"
151.75,151,158.75,2017.703,2017,703,255.5,228.25,272,103.75,"Pachydiplax longipennis","Odonata"
147.7,132,163.2,2018.703,2018,703,260.25,235.75,269,112.55,"Pachydiplax longipennis","Odonata"
133.6,124,140.3,2019.703,2019,703,256.1,239.8,270,122.5,"Pachydiplax longipennis","Odonata"
168.1,152,175,2018.704,2018,704,253.3,229,261,85.2,"Pachydiplax longipennis","Odonata"
140.2,139,170.8,2019.704,2019,704,253.6,222.4,264,113.4,"Pachydiplax longipennis","Odonata"
162.55,147,173.75,2015.708,2015,708,229.9,209.65,240,67.35,"Pachydiplax longipennis","Odonata"
136.15,133,140,2017.708,2017,708,236.3,194.25,257,100.15,"Pachydiplax longipennis","Odonata"
155,125,165,2018.708,2018,708,245.25,227.5,246,90.25,"Pachydiplax longipennis","Odonata"
145.25,116,157.25,2019.708,2019,708,247.75,227,250,102.5,"Pachydiplax longipennis","Odonata"
182.25,180,189.9,2019.722,2019,722,254.35,225.05,262,72.1,"Pachydiplax longipennis","Odonata"
152.9,151,166.3,2017.738,2017,738,253.1,225.4,274,100.2,"Pachydiplax longipennis","Odonata"
147.4,135,155.4,2018.738,2018,738,253.15,231.15,259,105.75,"Pachydiplax longipennis","Odonata"
136.6,107,150.6,2019.738,2019,738,255.15,244.15,266,118.55,"Pachydiplax longipennis","Odonata"
146,144,149,2015.739,2015,739,261,203,268,115,"Pachydiplax longipennis","Odonata"
154.3,148,166.3,2016.739,2016,739,248.6,231,251,94.3,"Pachydiplax longipennis","Odonata"
155.4,142,164.9,2017.739,2017,739,277.4,258.2,287,122,"Pachydiplax longipennis","Odonata"
139.15,133,143,2018.739,2018,739,245.85,238.85,249.881163839673,106.7,"Pachydiplax longipennis","Odonata"
134.1,121.1,138.7,2019.739,2019,739,248.8,240.5,262,114.7,"Pachydiplax longipennis","Odonata"
147.3,146,150.6,2018.74,2018,740,226.8,217.7,275,79.5,"Pachydiplax longipennis","Odonata"
147.2,137,155.4,2019.74,2019,740,251.6,243.8,278,104.4,"Pachydiplax longipennis","Odonata"
164.25,141,170,2016.744,2016,744,232.95,218.7,236,68.7,"Pachydiplax longipennis","Odonata"
154.1,152,160.55,2017.744,2017,744,234.7,223.35,250,80.6,"Pachydiplax longipennis","Odonata"
150.75,141,160,2018.744,2018,744,249.9,244.45,265,99.15,"Pachydiplax longipennis","Odonata"
133.8,126,141.1,2019.744,2019,744,264.3,247.2,275,130.5,"Pachydiplax longipennis","Odonata"
163.6,163,168.2,2016.745,2016,745,278.8,235.2,304,115.2,"Pachydiplax longipennis","Odonata"
164.8,154,166.6,2017.745,2017,745,233.3,218.3,263,68.4999999999999,"Pachydiplax longipennis","Odonata"
150.2,146,155.3,2018.745,2018,745,262.9,224.7,272,112.7,"Pachydiplax longipennis","Odonata"
134.55,79,147.6,2019.745,2019,745,241.9,233.95,244,107.35,"Pachydiplax longipennis","Odonata"
199.6,177,207,2016.746,2016,746,302.6,286.6,307,103,"Pachydiplax longipennis","Odonata"
152.2,136.4,171,2017.746,2017,746,290.4,276,303.8,138.2,"Pachydiplax longipennis","Odonata"
147.7,80,151,2018.746,2018,746,275.15,266.35,280.45,127.45,"Pachydiplax longipennis","Odonata"
135.9,123,139,2019.746,2019,746,278.2,268,287.5,142.3,"Pachydiplax longipennis","Odonata"
113,100,129,2015.747,2015,747,255,218.5,261,142,"Pachydiplax longipennis","Odonata"
127.6,122,136.2,2016.747,2016,747,206.6,193.2,209,79,"Pachydiplax longipennis","Odonata"
146,132,160,2017.747,2017,747,248,199,262,102,"Pachydiplax longipennis","Odonata"
127.25,125,128.75,2018.748,2018,748,216.25,199.25,235,89,"Pachydiplax longipennis","Odonata"
127.05,116,137.45,2019.748,2019,748,251.4,223.2,254,124.35,"Pachydiplax longipennis","Odonata"
161,148,165.9,2018.778,2018,778,248.9,236.3,271,87.9,"Pachydiplax longipennis","Odonata"
152.2,147,165.4,2019.778,2019,778,242,218.9,261,89.8,"Pachydiplax longipennis","Odonata"
160.25,159,166.5,2018.779,2018,779,224.75,214.5,246,64.5,"Pachydiplax longipennis","Odonata"
154,147,156,2019.779,2019,779,241,233,268,87,"Pachydiplax longipennis","Odonata"
167.5,167,170,2015.78,2015,780,251,213,263,83.5,"Pachydiplax longipennis","Odonata"
167.2,165,169,2017.78,2017,780,222.15,206.55,226,54.95,"Pachydiplax longipennis","Odonata"
154,149,164,2018.78,2018,780,240,223,246,86,"Pachydiplax longipennis","Odonata"
143.7,138,148,2019.78,2019,780,254.8,241,272.6,111.1,"Pachydiplax longipennis","Odonata"
140.5,136,142,2019.781,2019,781,228,217.25,231,87.5,"Pachydiplax longipennis","Odonata"
153.5,144,158.25,2018.785,2018,785,221.45,206.75,230,67.95,"Pachydiplax longipennis","Odonata"
157.25,141,165,2019.785,2019,785,261,243.25,306,103.75,"Pachydiplax longipennis","Odonata"
147.4,139,169,2017.786,2017,786,241.6,232,247,94.2,"Pachydiplax longipennis","Odonata"
156.6,155,160.2,2018.786,2018,786,248.4,234.8,285,91.8,"Pachydiplax longipennis","Odonata"
141.1,93,146.15,2019.786,2019,786,271.7,257.75,284.5,130.6,"Pachydiplax longipennis","Odonata"
159.1,157,163.3,2015.815,2015,815,240,217.2,247,80.9,"Pachydiplax longipennis","Odonata"
178.4,172,180,2016.815,2016,815,260,240.2,264,81.6,"Pachydiplax longipennis","Odonata"
160.2,157,165.4,2017.815,2017,815,230.2,216.6,232,70,"Pachydiplax longipennis","Odonata"
152.75,147,155.95,2018.815,2018,815,246.05,230.85,253,93.3,"Pachydiplax longipennis","Odonata"
165.85,155,175,2019.815,2019,815,245.35,233.25,267,79.5,"Pachydiplax longipennis","Odonata"
158.1,156,162.3,2019.818,2019,818,229.8,220.9,267,71.7,"Pachydiplax longipennis","Odonata"
175.15,163,190,2017.819,2017,819,276.5,229.55,281,101.35,"Pachydiplax longipennis","Odonata"
154.8,152,165,2018.819,2018,819,244.8,229,254,90,"Pachydiplax longipennis","Odonata"
167.4,153,180.8,2019.819,2019,819,268.4,260,278,101,"Pachydiplax longipennis","Odonata"
162.55,162,163.1,2015.82,2015,820,206.4,184.25,213,43.85,"Pachydiplax longipennis","Odonata"
172.1,163,176,2016.82,2016,820,229.3,218,244,57.2,"Pachydiplax longipennis","Odonata"
150.7,116,165,2017.82,2017,820,228.55,214.9,270,77.85,"Pachydiplax longipennis","Odonata"
153.6,141,160.2,2018.82,2018,820,244.4,234,250,90.8,"Pachydiplax longipennis","Odonata"
150.5,146,158,2019.82,2019,820,252.75,247,263,102.25,"Pachydiplax longipennis","Odonata"
163,157,166,2018.821,2018,821,224,210,261,61,"Pachydiplax longipennis","Odonata"
144.75,129,151.5,2019.821,2019,821,240.75,231.25,281.25,96,"Pachydiplax longipennis","Odonata"
163.2,156,172,2016.826,2016,826,260.85,234.05,264,97.65,"Pachydiplax longipennis","Odonata"
164.05,139,167,2017.826,2017,826,232.95,223.9,237,68.9,"Pachydiplax longipennis","Odonata"
175.8,160,180.85,2018.826,2018,826,239.3,236,246,63.5,"Pachydiplax longipennis","Odonata"
144.05,140,149.05,2019.826,2019,826,249.8,237.95,264,105.75,"Pachydiplax longipennis","Odonata"
169,167,177.5,2018.827,2018,827,221.5,210,222,52.5,"Pachydiplax longipennis","Odonata"
142.95,141,148.55,2019.827,2019,827,240.9,225,250,97.95,"Pachydiplax longipennis","Odonata"
172.75,159,184,2019.855,2019,855,223.7,213.25,227,50.95,"Pachydiplax longipennis","Odonata"
159.25,151,166,2018.856,2018,856,217.95,208,224,58.7,"Pachydiplax longipennis","Odonata"
171.7,160,178,2019.856,2019,856,219,211.7,228,47.3,"Pachydiplax longipennis","Odonata"
195.5,182,212,2017.858,2017,858,269.6,238.2,275,74.1,"Pachydiplax longipennis","Odonata"
151.7,151,154.1,2018.858,2018,858,200.9,191,210,49.2,"Pachydiplax longipennis","Odonata"
169.8,162,174,2019.858,2019,858,223.8,215.35,229,54,"Pachydiplax longipennis","Odonata"
182.1,181,183.75,2018.862,2018,862,208.8,203.7,211,26.7,"Pachydiplax longipennis","Odonata"
170.5,158,179.5,2019.862,2019,862,231,217.5,240,60.5,"Pachydiplax longipennis","Odonata"
159.8,152,173.8,2019.867,2019,867,232.4,224.2,242,72.6,"Pachydiplax longipennis","Odonata"
176.75,170,185,2018.868,2018,868,229.9,211.65,238,53.15,"Pachydiplax longipennis","Odonata"
175.5,144,180.25,2019.868,2019,868,238.25,215.75,242,62.75,"Pachydiplax longipennis","Odonata"
152.3,146,160,2019.907,2019,907,218.85,201.3,222,66.55,"Pachydiplax longipennis","Odonata"
171.65,158,179,2019.909,2019,909,230.75,212.75,234,59.1,"Pachydiplax longipennis","Odonata"
175.15,163,190,2018.91,2018,910,234.55,223.05,235,59.4,"Pachydiplax longipennis","Odonata"
166.85,166,171.25,2019.91,2019,910,227.55,218.2,242,60.7,"Pachydiplax longipennis","Odonata"
183.8,173,191,2018.911,2018,911,237.8,217.2,248,54,"Pachydiplax longipennis","Odonata"
166,156,179.6,2019.911,2019,911,222.6,218.4,234,56.6,"Pachydiplax longipennis","Odonata"
162.6,159,168.6,2017.937,2017,937,213.2,202.4,227,50.6,"Pachydiplax longipennis","Odonata"
162.5,152,166,2018.937,2018,937,237.75,210.5,252,75.25,"Pachydiplax longipennis","Odonata"
178.5,175,184.5,2019.937,2019,937,237.5,219,244,59,"Pachydiplax longipennis","Odonata"
181.1,180,183.1,2019.952,2019,952,231.05,222.645968944063,236,49.95,"Pachydiplax longipennis","Odonata"
183.2,173,185,2019.953,2019,953,227.7,218.35,243,44.4999999999999,"Pachydiplax longipennis","Odonata"
165,149,169,2016.954,2016,954,232.4,215,238,67.4,"Pachydiplax longipennis","Odonata"
170.6,149,174.2,2017.954,2017,954,236.3,221.5,239,65.7,"Pachydiplax longipennis","Odonata"
156.25,150,175,2018.954,2018,954,240.25,227.95,243,84,"Pachydiplax longipennis","Odonata"
163.75,157.25,171.25,2019.954,2019,954,247.5,237.25,262.5,83.75,"Pachydiplax longipennis","Odonata"
173.2,169,179,2017.957,2017,957,274.6,253.6,280,101.4,"Pachydiplax longipennis","Odonata"
139.05,135,144,2018.957,2018,957,258.95,223.6,272,119.9,"Pachydiplax longipennis","Odonata"
166.8,165,169.95,2017.995,2017,995,235.2,224,237,68.4,"Pachydiplax longipennis","Odonata"
186,184,188,2018.995,2018,995,232,203.5,239,46,"Pachydiplax longipennis","Odonata"
168,163,170,2019.995,2019,995,235,210,238,67,"Pachydiplax longipennis","Odonata"
180.5,176,182.75,2018.1036,2018,1036,241.25,227,257,60.75,"Pachydiplax longipennis","Odonata"
168.1,159,173,2019.1036,2019,1036,229.25,216,239,61.15,"Pachydiplax longipennis","Odonata"
169.1,157,194.95,2016.1089,2016,1089,269.05,258,274,99.95,"Pachydiplax longipennis","Odonata"
175.15,168,181,2017.1089,2017,1089,249.7,233.9,253,74.55,"Pachydiplax longipennis","Odonata"
194.4,192,199.6,2018.1089,2018,1089,279.2,246.6,284,84.8,"Pachydiplax longipennis","Odonata"
175.6,175,178.4,2019.1089,2019,1089,249.8,228,254,74.2,"Pachydiplax longipennis","Odonata"
130.8,128,132,2019.425,2019,425,195.6,176.1,204,64.8,"Prionus californicus","Coleoptera"
164.85,51,304,2015.163,2015,163,356.55,334.5,357,191.7,"Sympetrum corruptum","Odonata"
88.6,69,232.8,2019.163,2019,163,349.2,337.5,352,260.6,"Sympetrum corruptum","Odonata"
293.5,292,295.5,2017.201,2017,201,348,344,351,54.5,"Sympetrum corruptum","Odonata"
15.2,4,60.6,2018.201,2018,201,353.1,331.2,358,337.9,"Sympetrum corruptum","Odonata"
196.7,29,287,2019.201,2019,201,351.15,336.5,357,154.45,"Sympetrum corruptum","Odonata"
287.9,287,289.9,2019.244,2019,244,352.2,311.75,363,64.3,"Sympetrum corruptum","Odonata"
286.45,286,291.85,2019.245,2019,245,317.3,309.95,320,30.85,"Sympetrum corruptum","Odonata"
82.2,75,148.8,2019.273,2019,273,331.05,303.75,345,248.85,"Sympetrum corruptum","Odonata"
50.5,6,99.5,2015.274,2015,274,347.5,339.5,353,297,"Sympetrum corruptum","Odonata"
73,4,76,2016.274,2016,274,347,328,366,274,"Sympetrum corruptum","Odonata"
76.25,21,104.6,2017.274,2017,274,355.7,336.35,364,279.45,"Sympetrum corruptum","Odonata"
63,14,94,2018.274,2018,274,353.5,342,359,290.5,"Sympetrum corruptum","Odonata"
24,4,48,2019.274,2019,274,357,341,364,333,"Sympetrum corruptum","Odonata"
235.65,234,237.55,2018.302,2018,302,327.6,290.15,365,91.95,"Sympetrum corruptum","Odonata"
130.95,129,136.55,2019.302,2019,302,264.95,252.5,276,134,"Sympetrum corruptum","Odonata"
26.25,18,65,2019.307,2019,307,331.75,304,361,305.5,"Sympetrum corruptum","Odonata"
102.5,99,115.2,2019.308,2019,308,331.4,314,337,228.9,"Sympetrum corruptum","Odonata"
209,173,211,2018.336,2018,336,334,313,349,125,"Sympetrum corruptum","Odonata"
19.5,15,32.8,2019.336,2019,336,328.75,310.9,362,309.25,"Sympetrum corruptum","Odonata"
165.7,160,238.2,2017.361,2017,361,362.05,343.75,363,196.35,"Sympetrum corruptum","Odonata"
5.5,4,18.5,2018.361,2018,361,272,251,275,266.5,"Sympetrum corruptum","Odonata"
143.2,132,154.8,2019.361,2019,361,356,323.2,360,212.8,"Sympetrum corruptum","Odonata"
127.95,113,148.35,2018.371,2018,371,309.35,291.4,310,181.4,"Sympetrum corruptum","Odonata"
93.55,3,99,2015.374,2015,374,352.45,337.9,358,258.9,"Sympetrum corruptum","Odonata"
54.2,3,78.4,2016.374,2016,374,347.3,328.3,365,293.1,"Sympetrum corruptum","Odonata"
45,20,56,2017.374,2017,374,337.5,329.5,347,292.5,"Sympetrum corruptum","Odonata"
72.4,65,85,2018.374,2018,374,355.6,344.6,361,283.2,"Sympetrum corruptum","Odonata"
16.7,5.7,24,2019.374,2019,374,352.3,342.7,358,335.6,"Sympetrum corruptum","Odonata"
201,170,232,2016.404,2016,404,325,317,326,124,"Sympetrum corruptum","Odonata"
165.35,157,217.65,2019.404,2019,404,297.6,292.3,300,132.25,"Sympetrum corruptum","Odonata"
27,9,66,2016.425,2016,425,349.5,326,360,322.5,"Sympetrum corruptum","Odonata"
36.2,23,256,2018.425,2018,425,350.2,329.4,362,314,"Sympetrum corruptum","Odonata"
19.9,16,45.6,2019.425,2019,425,354.7,325,365,334.8,"Sympetrum corruptum","Odonata"
169.5,19,234,2019.43,2019,430,337.6,314.9,339,168.1,"Sympetrum corruptum","Odonata"
27.6,7,212.25,2018.463,2018,463,347.4,299.8,360,319.8,"Sympetrum corruptum","Odonata"
29.5,9,84,2019.463,2019,463,342,314.5,365,312.5,"Sympetrum corruptum","Odonata"
25.5,17,57.5,2017.464,2017,464,344.5,308.5,346,319,"Sympetrum corruptum","Odonata"
217.2,126,278,2018.464,2018,464,331.6,309.4,337,114.4,"Sympetrum corruptum","Odonata"
71.9,27,121.5,2019.464,2019,464,344.8,310,350,272.9,"Sympetrum corruptum","Odonata"
185.4,117,231,2019.473,2019,473,315.6,269.8,348,130.2,"Sympetrum corruptum","Odonata"
93.9,93,119.3,2017.481,2017,481,327.25,303.2,334,233.35,"Sympetrum corruptum","Odonata"
206,200,210.6,2016.502,2016,502,352.2,314.4,357,146.2,"Sympetrum corruptum","Odonata"
53.1,30,63,2017.502,2017,502,339.9,301.3,342,286.8,"Sympetrum corruptum","Odonata"
30.3,24,82.55,2018.502,2018,502,334.7,295.15,350,304.4,"Sympetrum corruptum","Odonata"
42.95,20,52.95,2019.502,2019,502,279.4,267.45,293,236.45,"Sympetrum corruptum","Odonata"
8.95,4,15,2015.503,2015,503,302.7,259.1,309,293.75,"Sympetrum corruptum","Odonata"
96.1,43,161,2016.503,2016,503,343.2,300.8,354,247.1,"Sympetrum corruptum","Odonata"
49.6,13,57.25,2017.503,2017,503,348.4,330.05,359,298.8,"Sympetrum corruptum","Odonata"
56.3,30,91.9,2018.503,2018,503,319,287.9,347,262.7,"Sympetrum corruptum","Odonata"
24.25,20,52,2019.503,2019,503,324.75,317,347,300.5,"Sympetrum corruptum","Odonata"
126.55,109,169.3,2019.519,2019,519,290.95,280.1,295,164.4,"Sympetrum corruptum","Odonata"
53.8,44,83.2,2016.626,2016,626,347.6,283,363,293.8,"Sympetrum corruptum","Odonata"
54.5,43,99.5,2017.626,2017,626,304,274.5,326,249.5,"Sympetrum corruptum","Odonata"
113.85,110,140.1,2019.64,2019,640,270.3,229.9,278,156.45,"Sympetrum corruptum","Odonata"
249,248,253.5,2019.648,2019,648,318,286,340,69,"Sympetrum corruptum","Odonata"
101.1,79,121.25,2015.666,2015,666,320.7,292,348,219.6,"Sympetrum corruptum","Odonata"
81.35,31,107.95,2016.666,2016,666,321.05,286.75,341,239.7,"Sympetrum corruptum","Odonata"
113.25,25,132.5,2017.666,2017,666,300.15,275.5,324,186.9,"Sympetrum corruptum","Odonata"
103.8,34,147.75,2018.666,2018,666,320.95,286.3,347,217.15,"Sympetrum corruptum","Odonata"
153.35,118,196,2019.666,2019,666,306.4,290.35,362,153.05,"Sympetrum corruptum","Odonata"
56.45,56,59.25,2015.667,2015,667,218.65,119.05,283,162.2,"Sympetrum corruptum","Odonata"
100.5,88,130,2017.667,2017,667,289.5,255.5,292,189,"Sympetrum corruptum","Odonata"
236.6,235,245,2018.667,2018,667,325,300.4,329,88.4,"Sympetrum corruptum","Odonata"
117.9,97,157,2019.667,2019,667,342.4,309.7,350,224.5,"Sympetrum corruptum","Odonata"
164.9,155,177,2019.681,2019,681,259.8,236.6,267,94.9,"Sympetrum corruptum","Odonata"
43.75,43,50,2015.707,2015,707,323.5,278,325,279.75,"Sympetrum corruptum","Odonata"
106.1,49,122.4,2016.707,2016,707,349.4,292.9,356,243.3,"Sympetrum corruptum","Odonata"
42.2,27,96.6,2017.707,2017,707,343.4,283.4,346,301.2,"Sympetrum corruptum","Odonata"
43.75,13,114,2018.707,2018,707,325.75,300.25,363,282,"Sympetrum corruptum","Odonata"
96.5,21,117,2019.707,2019,707,328,286,361,231.5,"Sympetrum corruptum","Odonata"
92,11,146.9,2015.708,2015,708,274.3,256.9,277,182.3,"Sympetrum corruptum","Odonata"
171.75,135,190.5,2016.708,2016,708,310.25,290,317,138.5,"Sympetrum corruptum","Odonata"
108,104,172.6,2017.708,2017,708,291.4,270,337,183.4,"Sympetrum corruptum","Odonata"
66,48,89.4,2018.708,2018,708,291,284.4,321,225,"Sympetrum corruptum","Odonata"
118.6,80,169,2019.708,2019,708,315.7,299,339,197.1,"Sympetrum corruptum","Odonata"
148.8,146,151.4,2019.721,2019,721,271.3,223.7,272,122.5,"Sympetrum corruptum","Odonata"
113,104,139.55,2017.722,2017,722,229.1,211,230,116.1,"Sympetrum corruptum","Odonata"
146.2,135,149.2,2019.722,2019,722,275.8,269.6,285,129.6,"Sympetrum corruptum","Odonata"
64,13,115,2017.747,2017,747,276,270,278,212,"Sympetrum corruptum","Odonata"
38,35,113.5,2018.747,2018,747,264,245.5,271,226,"Sympetrum corruptum","Odonata"
101.85,21,168,2019.747,2019,747,284.2,269.9,293,182.35,"Sympetrum corruptum","Odonata"
102.6,55,123,2016.748,2016,748,277.6,246,300,175,"Sympetrum corruptum","Odonata"
109,88,193.1,2017.748,2017,748,332.65,279.8,340,223.65,"Sympetrum corruptum","Odonata"
86.8,47,111.4,2018.748,2018,748,281.8,258.6,347,195,"Sympetrum corruptum","Odonata"
162.6,27,177,2019.748,2019,748,321.65,299.25,328,159.05,"Sympetrum corruptum","Odonata"
142.95,116,165,2019.749,2019,749,282.35,228.5,295,139.4,"Sympetrum corruptum","Odonata"
179,174,184,2019.756,2019,756,298,257,299,119,"Sympetrum corruptum","Odonata"
182.2,129,205,2017.957,2017,957,280.3,273.4,281,98.1,"Sympetrum corruptum","Odonata"
95.75,71,116,2018.957,2018,957,298.6,271,303,202.85,"Sympetrum corruptum","Odonata"
151.2,147,164.2,2017.1089,2017,1089,257.8,213.1,269,106.6,"Sympetrum corruptum","Odonata"
141.9,123,159.4,2019.1089,2019,1089,273.1,247.2,278,131.2,"Sympetrum corruptum","Odonata"
66.9,66,86.9,2019.244,2019,244,325.5,197.25,339,258.6,"Xylocopa virginica","Hymenoptera"
94,82,101.75,2015.247,2015,247,328.5,276.5,345,234.5,"Xylocopa virginica","Hymenoptera"
76.05,74,104.75,2016.247,2016,247,319.6,296.9,327,243.55,"Xylocopa virginica","Hymenoptera"
66.3,34,94.6,2017.247,2017,247,315.2,282.7,319,248.9,"Xylocopa virginica","Hymenoptera"
108.05,101,117,2018.247,2018,247,321.7,301.9,359,213.65,"Xylocopa virginica","Hymenoptera"
114.8,85,119,2019.247,2019,247,333.8,312.2,339.8,219,"Xylocopa virginica","Hymenoptera"
62.4,12,74.1,2019.248,2019,248,327.2,238,347,264.8,"Xylocopa virginica","Hymenoptera"
55,47,60,2019.256,2019,256,307,239,344,252,"Xylocopa virginica","Hymenoptera"
105.65,98,133.9,2019.273,2019,273,303.6,292.55,309,197.95,"Xylocopa virginica","Hymenoptera"
119,102,142,2016.274,2016,274,305,290,323,186,"Xylocopa virginica","Hymenoptera"
84.45,69,100.25,2017.274,2017,274,313.25,289.3,322,228.8,"Xylocopa virginica","Hymenoptera"
72.2,64,78.8,2018.274,2018,274,306.8,299,356,234.6,"Xylocopa virginica","Hymenoptera"
87.2,69,102.8,2019.274,2019,274,325.4,314.2,347,238.2,"Xylocopa virginica","Hymenoptera"
80,47,91,2017.275,2017,275,315,296,330,235,"Xylocopa virginica","Hymenoptera"
123.05,119,130.7,2018.275,2018,275,328.6,307.55,343,205.55,"Xylocopa virginica","Hymenoptera"
95.65,83,113.15,2019.275,2019,275,331.25,291.05,334,235.6,"Xylocopa virginica","Hymenoptera"
73,43,87,2016.276,2016,276,304,233,321,231,"Xylocopa virginica","Hymenoptera"
86.5,76,90,2017.276,2017,276,323,294,335,236.5,"Xylocopa virginica","Hymenoptera"
78.8,76,116,2018.276,2018,276,305.6,286.8,308,226.8,"Xylocopa virginica","Hymenoptera"
97.65,77.15,118.35,2019.276,2019,276,347.75,334.9,358,250.1,"Xylocopa virginica","Hymenoptera"
48.7,41,60.8,2018.28,2018,280,318.55,219.35,329,269.85,"Xylocopa virginica","Hymenoptera"
71.55,63,82,2018.281,2018,281,298.15,145.1,304,226.6,"Xylocopa virginica","Hymenoptera"
62.25,48,67,2019.281,2019,281,270.5,243,275,208.25,"Xylocopa virginica","Hymenoptera"
88.4,83,92,2019.308,2019,308,328.6,307,334,240.2,"Xylocopa virginica","Hymenoptera"
87.2,76,167.6,2018.31,2018,310,271.5,258,282,184.3,"Xylocopa virginica","Hymenoptera"
83.4,68,95.3,2019.32,2019,320,306,257.1,313,222.6,"Xylocopa virginica","Hymenoptera"
54.5,49,60,2019.322,2019,322,305.5,226.5,313,251,"Xylocopa virginica","Hymenoptera"
100.65,74,115.05,2016.341,2016,341,311.25,296,316,210.6,"Xylocopa virginica","Hymenoptera"
94.8,76,102,2017.341,2017,341,322.75,312.2,332,227.95,"Xylocopa virginica","Hymenoptera"
88.4,85,112.8,2018.341,2018,341,288.35,210.45,296,199.95,"Xylocopa virginica","Hymenoptera"
93.9,84,97.7,2019.341,2019,341,220,196,337,126.1,"Xylocopa virginica","Hymenoptera"
102.3,87,112,2015.374,2015,374,313,281.8,322,210.7,"Xylocopa virginica","Hymenoptera"
95.4,86,103.65,2016.374,2016,374,296.9,275,299,201.5,"Xylocopa virginica","Hymenoptera"
90.8,76,98.25,2017.374,2017,374,313.85,301.2,337,223.05,"Xylocopa virginica","Hymenoptera"
82.7,75,90.3,2018.374,2018,374,300.1,284.7,308,217.4,"Xylocopa virginica","Hymenoptera"
97.45,80,112,2019.374,2019,374,287.1,281,329,189.65,"Xylocopa virginica","Hymenoptera"
87,81,92,2019.417,2019,417,285,248,291,198,"Xylocopa virginica","Hymenoptera"
93.35,84,101,2019.419,2019,419,314.45,251.35,359,221.1,"Xylocopa virginica","Hymenoptera"
92.4,77,114.95,2018.423,2018,423,294.25,272.8,308,201.85,"Xylocopa virginica","Hymenoptera"
131.1,130,153.65,2019.423,2019,423,302.45,274.3,314,171.35,"Xylocopa virginica","Hymenoptera"
84.2,82,86,2019.452,2019,452,311.7,292.85,315,227.5,"Xylocopa virginica","Hymenoptera"
49.25,20,85,2017.454,2017,454,291.85,192.25,295,242.6,"Xylocopa virginica","Hymenoptera"
96.6,87,145.8,2018.454,2018,454,294.4,279,301,197.8,"Xylocopa virginica","Hymenoptera"
89.45,68,101,2019.454,2019,454,277.6,269,293,188.15,"Xylocopa virginica","Hymenoptera"
185.35,184,190.6,2019.455,2019,455,293.55,264.75,294,108.2,"Xylocopa virginica","Hymenoptera"
76.6,71,80.1,2018.49,2018,490,281.6,273.3,283,205,"Xylocopa virginica","Hymenoptera"
77.55,73,80,2019.49,2019,490,311.1,284,315,233.55,"Xylocopa virginica","Hymenoptera"
68.2,34,78.1,2019.491,2019,491,259.8,215.6,285,191.6,"Xylocopa virginica","Hymenoptera"
128.9,119,141,2018.495,2018,495,288.85,245.65,301,159.95,"Xylocopa virginica","Hymenoptera"
79.15,76,85.9,2019.495,2019,495,269.15,228,275,190,"Xylocopa virginica","Hymenoptera"
129.85,115,142,2019.498,2019,498,294.15,242.6,298,164.3,"Xylocopa virginica","Hymenoptera"
99.7,97,106.3,2019.522,2019,522,304.5,275.7,345,204.8,"Xylocopa virginica","Hymenoptera"
175.5,151,188.1,2019.523,2019,523,285.4,273.8,291,109.9,"Xylocopa virginica","Hymenoptera"
120.6,120,133.6,2018.53,2018,530,277,244,286,156.4,"Xylocopa virginica","Hymenoptera"
99,72,101,2019.53,2019,530,275,264,292,176,"Xylocopa virginica","Hymenoptera"
92,87,97,2019.532,2019,532,272,208,287,180,"Xylocopa virginica","Hymenoptera"
96.7,85,111,2017.533,2017,533,248.85,194.95,252,152.15,"Xylocopa virginica","Hymenoptera"
91,87,99,2018.533,2018,533,244.2,200.8,245,153.2,"Xylocopa virginica","Hymenoptera"
90,66,99.25,2019.533,2019,533,274.5,240,306,184.5,"Xylocopa virginica","Hymenoptera"
87.55,87,96.8,2018.534,2018,534,268.05,220,273,180.5,"Xylocopa virginica","Hymenoptera"
89.4,81,96.4,2019.535,2019,535,326.6,268.6,344,237.2,"Xylocopa virginica","Hymenoptera"
101.05,84,115,2019.576,2019,576,292.5,239.250819591338,309,191.45,"Xylocopa virginica","Hymenoptera"
90.95,77,108,2016.577,2016,577,266,213.1,275,175.05,"Xylocopa virginica","Hymenoptera"
101.25,87,109.6,2017.577,2017,577,273.4,252.75,281,172.15,"Xylocopa virginica","Hymenoptera"
173,158,176,2018.577,2018,577,293,280,304,120,"Xylocopa virginica","Hymenoptera"
114.3,87,118.85,2019.577,2019,577,296.4,283.25,362,182.1,"Xylocopa virginica","Hymenoptera"
96,84,104,2017.578,2017,578,283.2,228,288,187.2,"Xylocopa virginica","Hymenoptera"
50.1,42,117.1,2018.578,2018,578,302.9,284.5,305,252.8,"Xylocopa virginica","Hymenoptera"
83.2,71,96,2019.578,2019,578,305.25,296,326,222.05,"Xylocopa virginica","Hymenoptera"
136.5,133,142,2017.65,2017,650,258.5,253.5,259,122,"Xylocopa virginica","Hymenoptera"
